SubID,WordPair,Word,size,SIZE,GEND,FAM,RT
ETS_0051,12,train,Large,6.338983051,4.322033898,6.118644068,483.93
ETS_0051,43,fingernail,Small,1.849056604,2.226415094,6.396226415,542.23
ETS_0051,28,mansion,Large,6.345454545,3.109090909,5.236363636,534.41
ETS_0051,6,tree,Large,5.818181818,3.054545455,6.381818182,483.17
ETS_0051,34,mountain,Large,6.814814815,3.648148148,5.981481481,408.35
ETS_0051,8,lake,Large,5.912280702,3.350877193,6.280701754,377.62
ETS_0051,41,cathedral,Large,6.160714286,3.053571429,5.428571429,625.89
ETS_0051,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,470.29
ETS_0051,10,bull,Large,5.796296296,4.740740741,4.962962963,450.9
ETS_0051,12,phone,Small,2.980392157,2.862745098,6.37254902,461.86
ETS_0051,1,cup,Small,2.821428571,2.982142857,6.214285714,532.65
ETS_0051,17,peach,Small,2.403508772,1.736842105,6.052631579,461.8
ETS_0051,17,whale,Large,6.614035088,3.140350877,5.543859649,467.1
ETS_0051,25,walrus,Large,5.736842105,3.666666667,5.403508772,491.58
ETS_0051,22,needle,Small,1.912280702,2.649122807,5.947368421,476.51
ETS_0051,24,rocket,Large,6.173076923,4,5.192307692,467.25
ETS_0051,3,lip,Small,2.775862069,1.844827586,5.862068966,493.94
ETS_0051,9,tank,Large,6.118644068,4.694915254,5.118644068,506.98
ETS_0051,23,galaxy,Large,6.727272727,2.872727273,4.6,510.15
ETS_0051,6,neck,Small,3.381818182,2.763636364,6.163636364,509.33
ETS_0051,25,peanut,Small,2.076923077,3.134615385,6.173076923,399.86
ETS_0051,20,moose,Large,6.038461538,4.115384615,5.673076923,396.33
ETS_0051,39,mosquito,Small,1.767857143,3.357142857,6.178571429,471.18
ETS_0051,9,tape,Small,2.354166667,3.208333333,6.395833333,485.74
ETS_0051,27,stadium,Large,6.41509434,4.188679245,5.981132075,520.49
ETS_0051,34,magazine,Small,3.25862069,2.034482759,5.879310345,514.96
ETS_0051,36,elephant,Large,6.431372549,3.470588235,5.803921569,425.33
ETS_0051,27,battery,Small,2.8,3.8,6.2,480.71
ETS_0051,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,491.69
ETS_0051,7,ring,Small,2.125,1.910714286,5.857142857,475.76
ETS_0051,20,tulip,Small,2.410714286,1.035714286,6.017857143,475.65
ETS_0051,31,apricot,Small,2.406779661,2.220338983,5.101694915,631.68
ETS_0051,11,river,Large,5.666666667,2.685185185,6.092592593,483.51
ETS_0051,5,rose,Small,2.811320755,1.132075472,5.981132075,385.64
ETS_0051,14,apple,Small,2.385964912,2.614035088,6.50877193,397.45
ETS_0051,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,515.64
ETS_0051,30,aspirin,Small,1.945454545,3.018181818,5.818181818,480.17
ETS_0051,5,park,Large,5.614035088,2.719298246,6.456140351,580.5
ETS_0051,42,butterfly,Small,2.055555556,1.333333333,6.277777778,506.22
ETS_0051,4,pin,Small,1.892857143,3,5.607142857,556.3
ETS_0051,40,bookcase,Large,4.836363636,2.872727273,5.763636364,465.56
ETS_0051,19,comet,Large,6.056603774,3.169811321,3.962264151,447.69
ETS_0051,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,494.94
ETS_0051,18,camel,Large,5.517241379,3.517241379,4.948275862,468.65
ETS_0051,23,insect,Small,1.703703704,3.425925926,5.777777778,465.03
ETS_0051,44,supermarket,Large,5.896551724,2.465517241,6.068965517,545.88
ETS_0051,37,sandwich,Small,3.26,3.02,6.42,485.61
ETS_0051,4,cow,Large,5.245283019,3.037735849,6.037735849,415.01
ETS_0051,38,parasite,Small,1.75,3.571428571,4.928571429,436.05
ETS_0051,35,bacteria,Small,1.660714286,3.071428571,5.178571429,458.62
ETS_0051,24,bullet,Small,2.350877193,4.543859649,5.473684211,430.57
ETS_0051,32,parsley,Small,2.25,2.339285714,5.017857143,548.62
ETS_0051,31,buffalo,Large,5.490566038,4.188679245,5.20754717,438.52
ETS_0051,28,vitamin,Small,2.127272727,2.818181818,5.8,517.5
ETS_0051,21,button,Small,2.169491525,2.644067797,6.101694915,599.36
ETS_0051,8,nose,Small,2.622641509,2.943396226,6.396226415,452.15
ETS_0051,7,bear,Large,5.735849057,3.773584906,5.603773585,411.09
ETS_0051,13,video,Small,3.321428571,3.285714286,6.107142857,434.73
ETS_0051,1,bed,Large,4.945454545,2.927272727,6.381818182,447.27
ETS_0051,33,emerald,Small,2.526315789,1.894736842,5.228070175,519.34
ETS_0051,19,snail,Small,2.176470588,3.098039216,5.588235294,470.29
ETS_0051,42,submarine,Large,5.803921569,3.921568627,4.725490196,485.46
ETS_0051,16,truck,Large,5.508474576,4.745762712,6.169491525,441.52
ETS_0052,19,comet,Large,6.056603774,3.169811321,3.962264151,541.23
ETS_0052,11,glass,Small,3.759259259,2.611111111,5.962962963,474.17
ETS_0052,18,camel,Large,5.517241379,3.517241379,4.948275862,427.8
ETS_0052,8,lake,Large,5.912280702,3.350877193,6.280701754,501.86
ETS_0052,23,insect,Small,1.703703704,3.425925926,5.777777778,475.26
ETS_0052,36,elephant,Large,6.431372549,3.470588235,5.803921569,456.25
ETS_0052,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,525.15
ETS_0052,31,apricot,Small,2.406779661,2.220338983,5.101694915,516.65
ETS_0052,5,rose,Small,2.811320755,1.132075472,5.981132075,470.14
ETS_0052,8,nose,Small,2.622641509,2.943396226,6.396226415,489.66
ETS_0052,10,bull,Large,5.796296296,4.740740741,4.962962963,460.57
ETS_0052,26,diamond,Small,2.811320755,1.58490566,5.867924528,419.89
ETS_0052,21,button,Small,2.169491525,2.644067797,6.101694915,398.36
ETS_0052,24,rocket,Large,6.173076923,4,5.192307692,402.13
ETS_0052,27,stadium,Large,6.41509434,4.188679245,5.981132075,429.52
ETS_0052,20,moose,Large,6.038461538,4.115384615,5.673076923,531.46
ETS_0052,15,shore,Large,5.689655172,2.362068966,5.827586207,539.8
ETS_0052,15,robin,Small,2.547169811,2.528301887,5.283018868,549.06
ETS_0052,17,whale,Large,6.614035088,3.140350877,5.543859649,455.67
ETS_0052,4,pin,Small,1.892857143,3,5.607142857,456.15
ETS_0052,1,bed,Large,4.945454545,2.927272727,6.381818182,478.33
ETS_0052,33,giraffe,Large,6.089285714,3,5.803571429,506.24
ETS_0052,6,neck,Small,3.381818182,2.763636364,6.163636364,413.31
ETS_0052,23,galaxy,Large,6.727272727,2.872727273,4.6,465.3
ETS_0052,42,butterfly,Small,2.055555556,1.333333333,6.277777778,440.29
ETS_0052,31,buffalo,Large,5.490566038,4.188679245,5.20754717,485.8
ETS_0052,40,bookcase,Large,4.836363636,2.872727273,5.763636364,539.59
ETS_0052,28,mansion,Large,6.345454545,3.109090909,5.236363636,502.4
ETS_0052,30,volcano,Large,6.314814815,3.833333333,5.259259259,494.48
ETS_0052,44,supermarket,Large,5.896551724,2.465517241,6.068965517,467.88
ETS_0052,14,ocean,Large,6.578947368,2.719298246,5.701754386,442.22
ETS_0052,1,cup,Small,2.821428571,2.982142857,6.214285714,436.49
ETS_0052,37,sandwich,Small,3.26,3.02,6.42,449.27
ETS_0052,12,phone,Small,2.980392157,2.862745098,6.37254902,497.2
ETS_0052,9,tank,Large,6.118644068,4.694915254,5.118644068,414.82
ETS_0052,9,tape,Small,2.354166667,3.208333333,6.395833333,519.14
ETS_0052,7,ring,Small,2.125,1.910714286,5.857142857,381.21
ETS_0052,34,mountain,Large,6.814814815,3.648148148,5.981481481,504.31
ETS_0052,34,magazine,Small,3.25862069,2.034482759,5.879310345,424.83
ETS_0052,33,emerald,Small,2.526315789,1.894736842,5.228070175,505.85
ETS_0052,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,412.44
ETS_0052,42,submarine,Large,5.803921569,3.921568627,4.725490196,537.88
ETS_0052,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,454.84
ETS_0052,24,bullet,Small,2.350877193,4.543859649,5.473684211,413.71
ETS_0052,11,river,Large,5.666666667,2.685185185,6.092592593,398.4
ETS_0052,5,park,Large,5.614035088,2.719298246,6.456140351,455.48
ETS_0052,25,peanut,Small,2.076923077,3.134615385,6.173076923,449.53
ETS_0052,13,video,Small,3.321428571,3.285714286,6.107142857,490.3
ETS_0052,12,train,Large,6.338983051,4.322033898,6.118644068,425.88
ETS_0052,26,monster,Large,5.413793103,4.293103448,4.103448276,466.4
ETS_0052,4,cow,Large,5.245283019,3.037735849,6.037735849,413.03
ETS_0052,18,glove,Small,2.85,3.016666667,6.233333333,491.76
ETS_0052,19,snail,Small,2.176470588,3.098039216,5.588235294,399.44
ETS_0052,21,planet,Large,6.574468085,3.021276596,5.659574468,516.58
ETS_0052,13,horse,Large,5.479166667,2.395833333,5.770833333,378.82
ETS_0052,6,tree,Large,5.818181818,3.054545455,6.381818182,390.78
ETS_0052,16,truck,Large,5.508474576,4.745762712,6.169491525,469.47
ETS_0052,25,walrus,Large,5.736842105,3.666666667,5.403508772,483.93
ETS_0052,27,battery,Small,2.8,3.8,6.2,402.94
ETS_0052,22,needle,Small,1.912280702,2.649122807,5.947368421,462.05
ETS_0052,28,vitamin,Small,2.127272727,2.818181818,5.8,534.92
ETS_0052,29,sausage,Small,3.392857143,4.357142857,6.107142857,485.26
ETS_0052,41,cigarette,Small,2.345454545,3.854545455,4.981818182,537.94
ETS_0052,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,533.78
ETS_0052,17,peach,Small,2.403508772,1.736842105,6.052631579,473.38
ETS_0052,22,jungle,Large,6.596153846,3.519230769,4.461538462,439.74
ETS_0052,36,molecule,Small,1.592592593,3.240740741,4.518518519,555.65
ETS_0052,32,gorilla,Large,5.672727273,4.345454545,5.145454545,432.69
ETS_0052,16,thumb,Small,2.534482759,3.448275862,6.396551724,444.89
ETS_0052,43,fingernail,Small,1.849056604,2.226415094,6.396226415,473.85
ETS_0052,39,downtown,Large,6.020833333,3.083333333,5.791666667,541.64
ETS_0052,39,mosquito,Small,1.767857143,3.357142857,6.178571429,480.6
ETS_0052,35,bacteria,Small,1.660714286,3.071428571,5.178571429,476.91
ETS_0052,2,fly,Small,2.551724138,3.310344828,5.551724138,502.21
ETS_0052,10,leaf,Small,2.178571429,2.678571429,6.428571429,403.5
ETS_0052,3,jet,Large,6,3.905660377,5.358490566,522.72
ETS_0053,23,galaxy,Large,6.727272727,2.872727273,4.6,546.18
ETS_0053,10,bull,Large,5.796296296,4.740740741,4.962962963,662.05
ETS_0053,42,butterfly,Small,2.055555556,1.333333333,6.277777778,671.33
ETS_0053,21,button,Small,2.169491525,2.644067797,6.101694915,552.27
ETS_0053,5,rose,Small,2.811320755,1.132075472,5.981132075,547.88
ETS_0053,34,magazine,Small,3.25862069,2.034482759,5.879310345,560.31
ETS_0053,3,jet,Large,6,3.905660377,5.358490566,548.64
ETS_0053,13,video,Small,3.321428571,3.285714286,6.107142857,560.76
ETS_0053,11,glass,Small,3.759259259,2.611111111,5.962962963,567.19
ETS_0053,32,gorilla,Large,5.672727273,4.345454545,5.145454545,623.51
ETS_0053,39,downtown,Large,6.020833333,3.083333333,5.791666667,502.17
ETS_0053,12,phone,Small,2.980392157,2.862745098,6.37254902,601.41
ETS_0053,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,658.19
